step,time,S_put,p_stall,rho_r,N_L0,Q_L0,Q_L1,Q_L2,Q_L3,C_L0,C_L1,C_L2,C_L3,D_L0,D_L1,D_L2,D_L3
279,279.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
280,280.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
281,281.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
282,282.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
283,283.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
284,284.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
285,285.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
286,286.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
287,287.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
288,288.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
289,289.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
290,290.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
291,291.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
292,292.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
293,293.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
294,294.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
295,295.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
296,296.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
297,297.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
298,298.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
299,299.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
300,300.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
301,301.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
302,302.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
303,303.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
304,304.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
305,305.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
306,306.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
307,307.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
308,308.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
309,309.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
310,310.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
311,311.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
312,312.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
313,313.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
314,314.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
315,315.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
316,316.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
317,317.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
318,318.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
319,319.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
320,320.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
321,321.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
322,322.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
323,323.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
324,324.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
325,325.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
326,326.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
327,327.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
328,328.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
329,329.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
330,330.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
331,331.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
332,332.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
333,333.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
334,334.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
335,335.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
336,336.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
337,337.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
338,338.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
339,339.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
340,340.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
341,341.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
342,342.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
343,343.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
344,344.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
345,345.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
346,346.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
347,347.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
348,348.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
349,349.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
350,350.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
351,351.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
352,352.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
353,353.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
354,354.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
355,355.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
356,356.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
357,357.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
358,358.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
359,359.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
360,360.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
361,361.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
362,362.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
363,363.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
364,364.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
365,365.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
366,366.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
367,367.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
368,368.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
369,369.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
370,370.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
371,371.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
372,372.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
373,373.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
374,374.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
375,375.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
376,376.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
377,377.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
378,378.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
379,379.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
380,380.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
381,381.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
382,382.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
383,383.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
384,384.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
385,385.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
386,386.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
387,387.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
388,388.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
389,389.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
390,390.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
391,391.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
392,392.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
393,393.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
394,394.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
395,395.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
396,396.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
397,397.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
398,398.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
399,399.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
400,400.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
401,401.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
402,402.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
403,403.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
404,404.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
405,405.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
406,406.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
407,407.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
408,408.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
409,409.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
410,410.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
411,411.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
412,412.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
413,413.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
414,414.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
415,415.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
416,416.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
417,417.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
418,418.0,196.4027580075817,0.01798620996209156,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,1484.0,1484.0,106.05748932409412,53.02874466204706,10.605748932409412,10.605748932409412
